FileName,Full_Path,Label_0.5,Label_0.8,Speech_prob,Mammal_prob,Silence_prob,Stream_prob,Aircraft_prob,Frog_prob,Cicada_prob,Insect_prob,Rain_prob,Wind_prob,Bird_prob,Owl_prob
GW01_20250625_090000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-003\GW_CheckAudio\GW01_20250625_090000.wav,Cicada,Cicada,0.0101,0.003,0.0073,0.008,0.0202,0.0285,0.9858,0.0056,0.0001,0.0004,0.0031,0.0005
GW01_20250601_103000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-004\GW_CheckAudio\GW01_20250601_103000.wav,Cicada,Cicada,0.0949,0.0091,0.0288,0.0326,0.0409,0.0313,0.838,0.1536,0.0012,0.0315,0.0594,0.0024
GW01_20250624_131500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-003\GW_CheckAudio\GW01_20250624_131500.wav,Cicada,Cicada,0.0694,0.0048,0.0275,0.0088,0.0232,0.0275,0.9463,0.0619,0.0002,0.0473,0.0138,0.001
GW01_20250719_074500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-001\GW_CheckAudio\GW01_20250719_074500.wav,None,None,0.2816,0.0035,0.0372,0.0199,0.0305,0.0137,0.4217,0.233,0.0034,0.09,0.0809,0.0043
GW01_20250706_090000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-002\GW_CheckAudio\GW01_20250706_090000.wav,Cicada,Cicada,0.0156,0.002,0.0062,0.0036,0.0102,0.0182,0.9851,0.0145,0.0001,0.0004,0.0062,0.0006
GW01_20250730_111500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-001\GW_CheckAudio\GW01_20250730_111500.wav,Cicada,None,0.082,0.0031,0.0719,0.0079,0.0222,0.041,0.5147,0.0452,0.0154,0.0067,0.0687,0.0046
GW01_20250730_134500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-001\GW_CheckAudio\GW01_20250730_134500.wav,Cicada,None,0.1817,0.008,0.1057,0.0156,0.0722,0.0355,0.6077,0.0147,0.0512,0.0024,0.0429,0.0086
GW01_20250721_150000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-001\GW_CheckAudio\GW01_20250721_150000.wav,None,None,0.1096,0.0314,0.0135,0.0506,0.0133,0.0457,0.4294,0.0461,0.07,0.02,0.0075,0.0376
GW03_20250602_190000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-003\GW_CheckAudio\GW03_20250602_190000.wav,Cicada,None,0.1229,0.0247,0.0162,0.0964,0.006,0.1888,0.6289,0.1381,0.0026,0.0595,0.0068,0.0041
GWB01_20250630_050000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-002\GW_CheckAudio\GWB01_20250630_050000.wav,Cicada,None,0.0828,0.002,0.0375,0.0225,0.0821,0.0805,0.733,0.2904,0.0007,0.0041,0.0216,0.0048
GWB01_20250609_190000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-003\GW_CheckAudio\GWB01_20250609_190000.wav,Cicada,None,0.1855,0.0154,0.0975,0.0233,0.0321,0.0599,0.6224,0.1897,0.007,0.015,0.0369,0.0193
GWB01_20250720_050000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-001\GW_CheckAudio\GWB01_20250720_050000.wav,None,None,0.2149,0.0024,0.083,0.0155,0.0735,0.0195,0.171,0.227,0.001,0.0105,0.0931,0.0057
GWB01_20250720_074500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-001\GW_CheckAudio\GWB01_20250720_074500.wav,None,None,0.1189,0.0031,0.0302,0.0463,0.0428,0.0369,0.4299,0.2297,0.0104,0.0007,0.0466,0.0024
GWB01_20250717_184500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-001\GW_CheckAudio\GWB01_20250717_184500.wav,Cicada,Cicada,0.1405,0.0015,0.0188,0.0394,0.0249,0.1077,0.9834,0.0558,0.0003,0.0004,0.0016,0.0012
GWB05_20250504_083000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-005\GW_CheckAudio\GWB05_20250504_083000.wav,None,None,0.0745,0.0023,0.0041,0.0122,0.0238,0.0021,0.2901,0.1895,0.0003,0.1087,0.2574,0.0009
GWB05_20250529_131500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-004\GW_CheckAudio\GWB05_20250529_131500.wav,None,None,0.0285,0.0019,0.0104,0.0159,0.0063,0.0345,0.2551,0.0087,0.046,0.0055,0.0129,0.0091
GWB05_20250510_151500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-005\GW_CheckAudio\GWB05_20250510_151500.wav,None,None,0.085,0.004,0.0298,0.0157,0.0353,0.0108,0.4427,0.0276,0.0039,0.0147,0.0435,0.0053
GWB05_20250513_174500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-004\GW_CheckAudio\GWB05_20250513_174500.wav,None,None,0.023,0.0022,0.0128,0.1351,0.0133,0.0088,0.0824,0.0943,0.0008,0.1861,0.02,0.0017
GWB05_20250506_181500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-005\GW_CheckAudio\GWB05_20250506_181500.wav,"Cicada,Insect",None,0.13,0.0041,0.0031,0.0107,0.0062,0.015,0.5778,0.5094,0.0003,0.0716,0.1052,0.0001
GWB05_20250629_070000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-002\GW_CheckAudio\GWB05_20250629_070000.wav,"Speech,Insect",Insect,0.6125,0.0064,0.0322,0.0072,0.0777,0.0394,0.2181,0.8201,0.0008,0.0364,0.1196,0.0019
GWB05_20250627_094500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-002\GW_CheckAudio\GWB05_20250627_094500.wav,Cicada,Cicada,0.1829,0.0038,0.0039,0.013,0.0096,0.0302,0.9301,0.3925,0.0002,0.0586,0.0344,0.0012
GWB05_20250612_100000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-003\GW_CheckAudio\GWB05_20250612_100000.wav,None,None,0.2003,0.004,0.0137,0.0115,0.0182,0.0591,0.103,0.1961,0.0004,0.0895,0.0502,0.0018
GWB05_20250615_191500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-002\GW_CheckAudio\GWB05_20250615_191500.wav,None,None,0.0207,0.0014,0.0066,0.0004,0.0066,0.0298,0.3804,0.0983,0.0004,0.0027,0.0164,0.0018
GWB05_20250713_094500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-002\GW_CheckAudio\GWB05_20250713_094500.wav,None,None,0.1848,0.0037,0.0259,0.0159,0.0352,0.0115,0.4214,0.1151,0.004,0.091,0.1006,0.0045
GWB05_20250728_144500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-001\GW_CheckAudio\GWB05_20250728_144500.wav,None,None,0.0426,0.0023,0.0137,0.0226,0.0085,0.0273,0.3099,0.0102,0.025,0.0094,0.0128,0.0089
GWB05_20250729_160000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-001\GW_CheckAudio\GWB05_20250729_160000.wav,None,None,0.0313,0.003,0.024,0.116,0.0268,0.0069,0.265,0.0115,0.0264,0.0051,0.0112,0.0051
GWB05_20250718_193000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-001\GW_CheckAudio\GWB05_20250718_193000.wav,None,None,0.0354,0.0035,0.0423,0.0127,0.0195,0.0055,0.4839,0.0013,0.0376,0.0002,0.0291,0.0007
GWB07_20250611_191500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-003\GW_CheckAudio\GWB07_20250611_191500.wav,None,None,0.022,0.0034,0.0112,0.0006,0.0113,0.0626,0.3405,0.3343,0.0003,0.0023,0.0382,0.0023
GWU02_20250517_051400,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-004\GW_CheckAudio\GWU02_20250517_051400.wav,None,None,0.057,0.0031,0.0351,0.0275,0.0173,0.0138,0.2233,0.1663,0.0028,0.0765,0.1372,0.0043
GWU02_20250522_071500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-004\GW_CheckAudio\GWU02_20250522_071500.wav,Insect,None,0.2718,0.0024,0.0155,0.0059,0.0165,0.009,0.1606,0.5784,0.0009,0.2936,0.2059,0.0028
GWU02_20250522_081500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-004\GW_CheckAudio\GWU02_20250522_081500.wav,Insect,None,0.0736,0.0025,0.0196,0.0044,0.0178,0.0078,0.154,0.6579,0.0013,0.2338,0.1671,0.0019
GWU02_20250508_174500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-005\GW_CheckAudio\GWU02_20250508_174500.wav,None,None,0.2508,0.0024,0.0018,0.0335,0.0134,0.0063,0.1962,0.1941,0.0004,0.2496,0.0937,0.0004
GWU02_20250613_054500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-003\GW_CheckAudio\GWU02_20250613_054500.wav,None,None,0.1408,0.0074,0.0742,0.0109,0.0262,0.0264,0.286,0.1265,0.0193,0.017,0.113,0.0069
GWU02_20250612_064500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-003\GW_CheckAudio\GWU02_20250612_064500.wav,Cicada,None,0.0594,0.0185,0.018,0.0568,0.0284,0.0741,0.7386,0.0988,0.0005,0.0029,0.1363,0.001
GWU02_20250613_090000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-003\GW_CheckAudio\GWU02_20250613_090000.wav,None,None,0.0515,0.0039,0.0335,0.0128,0.0236,0.0275,0.4542,0.0062,0.0453,0.0015,0.0364,0.0082
GWU02_20250611_110000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-003\GW_CheckAudio\GWU02_20250611_110000.wav,"Cicada,Insect",Cicada,0.1656,0.0078,0.0123,0.0238,0.0261,0.0717,0.9266,0.6122,0.0008,0.022,0.0207,0.0036
GWU02_20250630_124500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-002\GW_CheckAudio\GWU02_20250630_124500.wav,None,None,0.0068,0.0017,0.0058,0.0003,0.003,0.0417,0.1361,0.2301,0.001,0.0041,0.0105,0.003
GWU02_20250624_180000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-002\GW_CheckAudio\GWU02_20250624_180000.wav,Insect,None,0.2854,0.0025,0.0101,0.0056,0.0345,0.1007,0.1217,0.5082,0.1364,0.0004,0.0243,0.0011
GWU02_20250705_053000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-002\GW_CheckAudio\GWU02_20250705_053000.wav,Cicada,None,0.3188,0.0248,0.0178,0.0241,0.1449,0.0463,0.743,0.23,0.0092,0.0374,0.0763,0.0018
GWU02_20250702_061400,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-002\GW_CheckAudio\GWU02_20250702_061400.wav,None,None,0.0874,0.0118,0.0405,0.0378,0.0564,0.0519,0.2866,0.1367,0.0014,0.0104,0.1499,0.0039
GWU02_20250718_190000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-001\GW_CheckAudio\GWU02_20250718_190000.wav,Cicada,None,0.0088,0.0013,0.0052,0.0006,0.0112,0.0254,0.5562,0.143,0.0003,0.0018,0.0106,0.004
GWU05_20250610_191500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-003\GW_CheckAudio\GWU05_20250610_191500.wav,Cicada,None,0.05,0.0016,0.006,0.0006,0.0106,0.0171,0.5138,0.1034,0.0003,0.0016,0.0496,0.0011
GWB01_20250601_010000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-004\GW_CheckAudio\GWB01_20250601_010000.wav,None,None,0.4681,0.0012,0.016,0.2025,0.1636,0.0177,0.0557,0.2983,0.001,0.0111,0.0156,0.0015
GWB01_20250612_030000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-003\GW_CheckAudio\GWB01_20250612_030000.wav,None,None,0.1699,0.0009,0.0207,0.0513,0.0515,0.0462,0.0778,0.3935,0.0028,0.0104,0.0037,0.0033
GWB01_20250623_201500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-003\GW_CheckAudio\GWB01_20250623_201500.wav,Insect,None,0.3398,0.0012,0.0099,0.0881,0.1019,0.0145,0.0262,0.5791,0.0006,0.0146,0.0166,0.0006
GWB01_20250609_234500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-003\GW_CheckAudio\GWB01_20250609_234500.wav,Insect,Insect,0.1515,0.0008,0.0087,0.2194,0.1829,0.0642,0.0104,0.8294,0.0012,0.0183,0.009,0.0005
GWB01_20250713_000000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-002\GW_CheckAudio\GWB01_20250713_000000.wav,None,None,0.2545,0.0013,0.0084,0.1784,0.1621,0.009,0.1332,0.1593,0.0008,0.0146,0.0096,0.0011
GWB01_20250724_024500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-001\GW_CheckAudio\GWB01_20250724_024500.wav,None,None,0.1887,0.0015,0.011,0.0641,0.0971,0.0068,0.0511,0.4289,0.0012,0.0144,0.0206,0.0005
GWB01_20250716_200000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-001\GW_CheckAudio\GWB01_20250716_200000.wav,Insect,None,0.1906,0.0008,0.0127,0.3389,0.0899,0.0368,0.0247,0.5468,0.0016,0.0037,0.0041,0.0015
GWB01_20250716_233000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-001\GW_CheckAudio\GWB01_20250716_233000.wav,None,None,0.2963,0.0012,0.0182,0.0895,0.0906,0.0348,0.1654,0.4172,0.0033,0.005,0.0059,0.0038
GWB05_20250110_000000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-006\GW_CheckAudio\GWB05_20250110_000000.wav,None,None,0.2357,0.0015,0.0007,0.0022,0.0038,0.4226,0.0052,0.2039,0.0004,0.1066,0.004,0.001
GWB05_20250109_040000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-006\GW_CheckAudio\GWB05_20250109_040000.wav,None,None,0.4407,0.0011,0.007,0.0032,0.0021,0.0009,0.2498,0.0407,0.001,0.0054,0.007,0.0017
GWB05_20250105_091500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-004\GW_CheckAudio\GWB05_20250105_091500.wav,None,None,0.3077,0.0022,0.0135,0.0133,0.0079,0.0314,0.2563,0.0318,0.0029,0.0026,0.0074,0.0017
GWB05_20250107_111500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-006\GW_CheckAudio\GWB05_20250107_111500.wav,Speech,None,0.5054,0.0036,0.0145,0.0353,0.0867,0.0127,0.1726,0.0949,0.0052,0.0099,0.0751,0.0027
GWB05_20250103_121500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-006\GW_CheckAudio\GWB05_20250103_121500.wav,Speech,None,0.601,0.0054,0.007,0.007,0.0264,0.1508,0.2364,0.1089,0.0075,0.0493,0.0123,0.0013
GWB05_20250125_150000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-009\GW_CheckAudio\GWB05_20250125_150000.wav,None,None,0.0155,0.0013,0.0013,0.1558,0.0163,0.007,0.0118,0.0533,0.0002,0.4384,0.0047,0.0001
GWB05_20250124_161500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-009\GW_CheckAudio\GWB05_20250124_161500.wav,None,None,0.0129,0.0015,0.0111,0.0239,0.011,0.0002,0.0651,0.0012,0.0031,0.124,0.0048,0.0002
GWB05_20250118_193000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-009\GW_CheckAudio\GWB05_20250118_193000.wav,None,None,0.3952,0.0006,0.0114,0.0201,0.01,0.004,0.1407,0.109,0.0036,0.036,0.0155,0.0011
GWB05_20250110_213000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-006\GW_CheckAudio\GWB05_20250110_213000.wav,None,None,0.0174,0.0014,0.0108,0.0167,0.0109,0.0002,0.057,0.002,0.0033,0.0812,0.0074,0.0003
GWB05_20250102_230000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-006\GW_CheckAudio\GWB05_20250102_230000.wav,None,None,0.185,0.0004,0.0075,0.0122,0.0871,0.0046,0.0619,0.2649,0.0032,0.0383,0.0078,0.0003
GWB05_20250208_000000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-009\GW_CheckAudio\GWB05_20250208_000000.wav,None,None,0.0746,0.0015,0.0093,0.0208,0.0435,0.0011,0.0435,0.0141,0.0024,0.187,0.0279,0.0004
GWB05_20250223_023000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-008\GW_CheckAudio\GWB05_20250223_023000.wav,None,None,0.0252,0.0016,0.0086,0.0179,0.0139,0.0003,0.1121,0.0028,0.0027,0.0604,0.0112,0.0003
GWB05_20250202_141500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-009\GW_CheckAudio\GWB05_20250202_141500.wav,None,None,0.0548,0.0017,0.0145,0.0095,0.0433,0.0007,0.0723,0.0121,0.0044,0.1058,0.0207,0.0005
GWB05_20250222_171500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-004\GW_CheckAudio\GWB05_20250222_171500.wav,None,None,0.0211,0.001,0.0042,0.0146,0.0214,0.0004,0.0508,0.0062,0.0015,0.1733,0.0266,0.0002
GWB05_20250211_183000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-008\GW_CheckAudio\GWB05_20250211_183000.wav,None,None,0.4182,0.0011,0.0014,0.0538,0.003,0.0472,0.0029,0.0272,0.0003,0.0267,0.0021,0.0014
GWB05_20250208_203000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-007\GW_CheckAudio\GWB05_20250208_203000.wav,None,None,0.0997,0.0009,0.0093,0.0153,0.0127,0.0003,0.032,0.0085,0.0008,0.209,0.0316,0.0003
GWB05_20250218_230000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-008\GW_CheckAudio\GWB05_20250218_230000.wav,None,None,0.3925,0.0012,0.0127,0.0016,0.0564,0.0185,0.1308,0.3551,0.0257,0.2878,0.0202,0.0005
GWB05_20250324_163000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-007\GW_CheckAudio\GWB05_20250324_163000.wav,None,None,0.1479,0.0031,0.0059,0.0545,0.0146,0.002,0.0569,0.0253,0.0006,0.1228,0.097,0.0007
GWB05_20250328_181500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-007\GW_CheckAudio\GWB05_20250328_181500.wav,None,None,0.0687,0.0015,0.0145,0.006,0.0139,0.0005,0.3323,0.0058,0.0031,0.1541,0.0149,0.0004
GWB05_20250425_191500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-001\GW_CheckAudio\GWB05_20250425_191500.wav,None,None,0.4092,0.003,0.0067,0.0417,0.0243,0.0083,0.0428,0.1649,0.001,0.0296,0.016,0.0007
GWB05_20250411_210000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-006\GW_CheckAudio\GWB05_20250411_210000.wav,None,None,0.1867,0.0015,0.0047,0.0875,0.0186,0.0036,0.0507,0.0867,0.0011,0.0024,0.0018,0.0009
GWB05_20250514_200000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-004\GW_CheckAudio\GWB05_20250514_200000.wav,None,None,0.0317,0.0041,0.0111,0.0481,0.033,0.0195,0.0339,0.0561,0.0048,0.1252,0.064,0.0013
GWB05_20250505_221500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-005\GW_CheckAudio\GWB05_20250505_221500.wav,None,None,0.3913,0.0015,0.0059,0.018,0.0139,0.0022,0.0288,0.0823,0.0015,0.1181,0.052,0.0011
GWB05_20250624_023000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-002\GW_CheckAudio\GWB05_20250624_023000.wav,None,None,0.0223,0.0018,0.0154,0.0241,0.0187,0.0005,0.1525,0.0026,0.0033,0.031,0.0103,0.0005
GWB05_20250718_034500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-001\GW_CheckAudio\GWB05_20250718_034500.wav,None,None,0.026,0.0008,0.0057,0.008,0.0174,0.0009,0.491,0.0162,0.0133,0.0271,0.0077,0.0005
GWB05_20241214_000000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-007\GW_CheckAudio\GWB05_20241214_000000.wav,None,None,0.0363,0.0009,0.0055,0.005,0.0082,0.0001,0.0232,0.0084,0.0029,0.1009,0.0073,0.0002
GWB05_20241208_024500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-007\GW_CheckAudio\GWB05_20241208_024500.wav,None,None,0.0153,0.0022,0.0087,0.0243,0.0178,0.0003,0.0659,0.0029,0.0024,0.199,0.0104,0.0004
GWB05_20241208_041500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-007\GW_CheckAudio\GWB05_20241208_041500.wav,None,None,0.0216,0.0024,0.021,0.0453,0.015,0.0004,0.0452,0.0013,0.0045,0.0689,0.008,0.0006
GWB05_20241220_063000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-006\GW_CheckAudio\GWB05_20241220_063000.wav,None,None,0.2328,0.0016,0.0081,0.0127,0.003,0.0008,0.0377,0.0058,0.0022,0.0502,0.0189,0.0013
GWB05_20241207_084500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-007\GW_CheckAudio\GWB05_20241207_084500.wav,Speech,None,0.5367,0.0013,0.0222,0.019,0.0111,0.0055,0.341,0.0301,0.0055,0.0095,0.0163,0.0091
GWB05_20241224_144500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-006\GW_CheckAudio\GWB05_20241224_144500.wav,None,None,0.0487,0.0021,0.0348,0.0516,0.0119,0.0009,0.155,0.0016,0.0035,0.0117,0.0078,0.0006
GWB05_20241205_163000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-007\GW_CheckAudio\GWB05_20241205_163000.wav,None,None,0.1034,0.001,0.0123,0.0248,0.0148,0.0005,0.0334,0.0206,0.0006,0.1815,0.0254,0.0003
GWB05_20241229_180000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-006\GW_CheckAudio\GWB05_20241229_180000.wav,None,None,0.0741,0.0017,0.02,0.0248,0.0109,0.0004,0.0885,0.0065,0.0008,0.1851,0.0095,0.0003
GWB05_20241215_201500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-006\GW_CheckAudio\GWB05_20241215_201500.wav,None,None,0.1319,0.0017,0.0022,0.0184,0.0175,0.0009,0.038,0.0176,0.0019,0.1719,0.0481,0.0003
GWB05_20241225_230000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-006\GW_CheckAudio\GWB05_20241225_230000.wav,None,None,0.0153,0.0015,0.0128,0.0168,0.0093,0.0004,0.0934,0.0014,0.0057,0.0395,0.0071,0.0005
GWU02_20250501_000000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-005\GW_CheckAudio\GWU02_20250501_000000.wav,None,None,0.2001,0.0032,0.0272,0.0236,0.0137,0.0063,0.0755,0.0238,0.0034,0.1343,0.0353,0.0011
GWU02_20250502_031500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-005\GW_CheckAudio\GWU02_20250502_031500.wav,None,None,0.0186,0.0015,0.0101,0.0368,0.0124,0.0021,0.0489,0.0076,0.0065,0.0508,0.0099,0.0006
GWU02_20250501_200000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-005\GW_CheckAudio\GWU02_20250501_200000.wav,None,None,0.0486,0.002,0.0331,0.025,0.0431,0.006,0.0588,0.0514,0.0037,0.2866,0.0461,0.0009
GWU02_20250518_223000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-004\GW_CheckAudio\GWU02_20250518_223000.wav,Insect,None,0.2699,0.0032,0.0403,0.0086,0.0574,0.0529,0.244,0.5483,0.011,0.0215,0.0856,0.0046
GWU02_20250611_011500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-003\GW_CheckAudio\GWU02_20250611_011500.wav,None,None,0.1231,0.003,0.0252,0.0792,0.0371,0.0013,0.082,0.0145,0.002,0.0641,0.0176,0.0013
GWU02_20250620_023000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-003\GW_CheckAudio\GWU02_20250620_023000.wav,None,None,0.1485,0.0024,0.0131,0.0755,0.1032,0.0068,0.0889,0.1001,0.0039,0.0538,0.0261,0.0035
GWU02_20250610_223000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-003\GW_CheckAudio\GWU02_20250610_223000.wav,None,None,0.115,0.0009,0.0183,0.0172,0.0254,0.0055,0.3314,0.0414,0.0134,0.0023,0.0061,0.0028
GW01_20250423_011500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-005\GW_CheckAudio\GW01_20250423_011500.wav,None,None,0.2385,0.0066,0.0577,0.0331,0.063,0.0217,0.1409,0.1312,0.0041,0.1091,0.0488,0.0117
GW01_20250409_023000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-005\GW_CheckAudio\GW01_20250409_023000.wav,None,None,0.1121,0.0039,0.0637,0.0077,0.012,0.1693,0.4161,0.042,0.2646,0.0002,0.0048,0.0076
GW01_20250406_191500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-006\GW_CheckAudio\GW01_20250406_191500.wav,Cicada,None,0.0864,0.0113,0.144,0.0309,0.1518,0.1398,0.6073,0.0301,0.076,0.0013,0.0722,0.0086
GW01_20250402_214500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-007\GW_CheckAudio\GW01_20250402_214500.wav,None,None,0.4307,0.0091,0.0354,0.0088,0.1282,0.0318,0.3935,0.089,0.2594,0.0025,0.0804,0.0027
GW01_20250407_223000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-004\GW_CheckAudio\GW01_20250407_223000.wav,None,None,0.2067,0.0069,0.0671,0.024,0.0549,0.0212,0.3795,0.1529,0.005,0.0293,0.0515,0.0125
GW01_20241206_194500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-007\GW_CheckAudio\GW01_20241206_194500.wav,None,None,0.3505,0.0027,0.0116,0.0164,0.036,0.0465,0.4444,0.1548,0.0164,0.0158,0.0137,0.0043
GWB01_20250617_171500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-003\GW_CheckAudio\GWB01_20250617_171500.wav,None,None,0.2706,0.0071,0.1153,0.0798,0.0503,0.0274,0.2004,0.3,0.0017,0.04,0.0354,0.0047
GWB01_20250706_084500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-002\GW_CheckAudio\GWB01_20250706_084500.wav,Cicada,Cicada,0.1349,0.0024,0.0147,0.0037,0.0104,0.0387,0.9788,0.0516,0.0005,0.0015,0.013,0.0016
GWB01_20250710_164500,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-002\GW_CheckAudio\GWB01_20250710_164500.wav,None,None,0.1514,0.0113,0.0647,0.1687,0.1926,0.0627,0.327,0.2681,0.0048,0.0273,0.0194,0.0099
GWU04_20250114_073000,D:\audio_label_gw35\GW_CheckAudio-20250903T053323Z-1-006\GW_CheckAudio\GWU04_20250114_073000.wav,None,None,0.1432,0.0025,0.0168,0.0159,0.0632,0.0019,0.0914,0.0518,0.0034,0.1353,0.0537,0.0013
